date,stock_id_x,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,stock_id_y,buy,name,sell,stock_id,stock_name,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,note
2024-01-18,2330,1161.0,9.0,6483017.0,664.0,13784.0,13296.0, ,0.0,27.0,0.0,6483017.0,70.0,192.0,149.0,2330,1125421.0,Investment_Trust,374000.0,2330,台積電,TW0002330008,6999265824,18932805168,26.99,73.0,100.0,100.0,25932070992,2023-05-22,
2024-01-18,2330,1161.0,9.0,6483017.0,664.0,13784.0,13296.0, ,0.0,27.0,0.0,6483017.0,70.0,192.0,149.0,2330,1054000.0,Dealer_self,111000.0,2330,台積電,TW0002330008,6999265824,18932805168,26.99,73.0,100.0,100.0,25932070992,2023-05-22,
2024-01-18,2330,1161.0,9.0,6483017.0,664.0,13784.0,13296.0, ,0.0,27.0,0.0,6483017.0,70.0,192.0,149.0,2330,1069471.0,Dealer_Hedging,56000.0,2330,台積電,TW0002330008,6999265824,18932805168,26.99,73.0,100.0,100.0,25932070992,2023-05-22,
2024-01-18,2330,1161.0,9.0,6483017.0,664.0,13784.0,13296.0, ,0.0,27.0,0.0,6483017.0,70.0,192.0,149.0,2330,28751432.0,Foreign_Investor,20573986.0,2330,台積電,TW0002330008,6999265824,18932805168,26.99,73.0,100.0,100.0,25932070992,2023-05-22,
2024-01-19,2330,2051.0,2.0,6483017.0,2716.0,13117.0,13784.0, ,7.0,49.0,0.0,6483017.0,264.0,407.0,192.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6887834893,19044236099,26.56,73.43,100.0,100.0,25932070992,2023-05-22,
2024-01-19,2330,2051.0,2.0,6483017.0,2716.0,13117.0,13784.0, ,7.0,49.0,0.0,6483017.0,264.0,407.0,192.0,2330,1457479.0,Dealer_self,670000.0,2330,台積電,TW0002330008,6887834893,19044236099,26.56,73.43,100.0,100.0,25932070992,2023-05-22,
2024-01-19,2330,2051.0,2.0,6483017.0,2716.0,13117.0,13784.0, ,7.0,49.0,0.0,6483017.0,264.0,407.0,192.0,2330,1861446.0,Dealer_Hedging,1708200.0,2330,台積電,TW0002330008,6887834893,19044236099,26.56,73.43,100.0,100.0,25932070992,2023-05-22,
2024-01-19,2330,2051.0,2.0,6483017.0,2716.0,13117.0,13784.0, ,7.0,49.0,0.0,6483017.0,264.0,407.0,192.0,2330,146987334.0,Foreign_Investor,34031351.0,2330,台積電,TW0002330008,6887834893,19044236099,26.56,73.43,100.0,100.0,25932070992,2023-05-22,
2024-01-19,2330,2051.0,2.0,6483017.0,2716.0,13117.0,13784.0, ,7.0,49.0,0.0,6483017.0,264.0,407.0,192.0,2330,1773921.0,Investment_Trust,632000.0,2330,台積電,TW0002330008,6887834893,19044236099,26.56,73.43,100.0,100.0,25932070992,2023-05-22,
2024-01-22,2330,768.0,16.0,6483017.0,1923.0,11946.0,13117.0, ,0.0,33.0,0.0,6483017.0,13.0,387.0,407.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6869319945,19062751047,26.48,73.51,100.0,100.0,25932070992,2023-05-22,
2024-01-22,2330,768.0,16.0,6483017.0,1923.0,11946.0,13117.0, ,0.0,33.0,0.0,6483017.0,13.0,387.0,407.0,2330,654988.0,Dealer_self,910000.0,2330,台積電,TW0002330008,6869319945,19062751047,26.48,73.51,100.0,100.0,25932070992,2023-05-22,
2024-01-22,2330,768.0,16.0,6483017.0,1923.0,11946.0,13117.0, ,0.0,33.0,0.0,6483017.0,13.0,387.0,407.0,2330,710276.0,Dealer_Hedging,339053.0,2330,台積電,TW0002330008,6869319945,19062751047,26.48,73.51,100.0,100.0,25932070992,2023-05-22,
2024-01-22,2330,768.0,16.0,6483017.0,1923.0,11946.0,13117.0, ,0.0,33.0,0.0,6483017.0,13.0,387.0,407.0,2330,59009755.0,Foreign_Investor,40491807.0,2330,台積電,TW0002330008,6869319945,19062751047,26.48,73.51,100.0,100.0,25932070992,2023-05-22,
2024-01-22,2330,768.0,16.0,6483017.0,1923.0,11946.0,13117.0, ,0.0,33.0,0.0,6483017.0,13.0,387.0,407.0,2330,127000.0,Investment_Trust,560780.0,2330,台積電,TW0002330008,6869319945,19062751047,26.48,73.51,100.0,100.0,25932070992,2023-05-22,
2024-01-23,2330,157.0,31.0,6483017.0,514.0,11558.0,11946.0, ,1.0,11.0,2.0,6483017.0,16.0,390.0,387.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6857419405,19074651587,26.44,73.55,100.0,100.0,25932070992,2023-05-22,
2024-01-23,2330,157.0,31.0,6483017.0,514.0,11558.0,11946.0, ,1.0,11.0,2.0,6483017.0,16.0,390.0,387.0,2330,281000.0,Dealer_self,189000.0,2330,台積電,TW0002330008,6857419405,19074651587,26.44,73.55,100.0,100.0,25932070992,2023-05-22,
2024-01-23,2330,157.0,31.0,6483017.0,514.0,11558.0,11946.0, ,1.0,11.0,2.0,6483017.0,16.0,390.0,387.0,2330,382271.0,Dealer_Hedging,340199.0,2330,台積電,TW0002330008,6857419405,19074651587,26.44,73.55,100.0,100.0,25932070992,2023-05-22,
2024-01-23,2330,157.0,31.0,6483017.0,514.0,11558.0,11946.0, ,1.0,11.0,2.0,6483017.0,16.0,390.0,387.0,2330,38795844.0,Foreign_Investor,27635564.0,2330,台積電,TW0002330008,6857419405,19074651587,26.44,73.55,100.0,100.0,25932070992,2023-05-22,
2024-01-23,2330,157.0,31.0,6483017.0,514.0,11558.0,11946.0, ,1.0,11.0,2.0,6483017.0,16.0,390.0,387.0,2330,8000.0,Investment_Trust,650000.0,2330,台積電,TW0002330008,6857419405,19074651587,26.44,73.55,100.0,100.0,25932070992,2023-05-22,
2024-01-24,2330,240.0,20.0,6483017.0,199.0,11579.0,11558.0, ,0.0,3.0,0.0,6483017.0,22.0,409.0,390.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6849001237,19083069755,26.41,73.58,100.0,100.0,25932070992,2023-05-22,
2024-01-24,2330,240.0,20.0,6483017.0,199.0,11579.0,11558.0, ,0.0,3.0,0.0,6483017.0,22.0,409.0,390.0,2330,371000.0,Dealer_self,724000.0,2330,台積電,TW0002330008,6849001237,19083069755,26.41,73.58,100.0,100.0,25932070992,2023-05-22,
2024-01-24,2330,240.0,20.0,6483017.0,199.0,11579.0,11558.0, ,0.0,3.0,0.0,6483017.0,22.0,409.0,390.0,2330,140127.0,Dealer_Hedging,318150.0,2330,台積電,TW0002330008,6849001237,19083069755,26.41,73.58,100.0,100.0,25932070992,2023-05-22,
2024-01-24,2330,240.0,20.0,6483017.0,199.0,11579.0,11558.0, ,0.0,3.0,0.0,6483017.0,22.0,409.0,390.0,2330,26218191.0,Foreign_Investor,17768434.0,2330,台積電,TW0002330008,6849001237,19083069755,26.41,73.58,100.0,100.0,25932070992,2023-05-22,
2024-01-24,2330,240.0,20.0,6483017.0,199.0,11579.0,11558.0, ,0.0,3.0,0.0,6483017.0,22.0,409.0,390.0,2330,86000.0,Investment_Trust,242782.0,2330,台積電,TW0002330008,6849001237,19083069755,26.41,73.58,100.0,100.0,25932070992,2023-05-22,
2024-01-25,2330,689.0,26.0,6483017.0,796.0,11446.0,11579.0, ,1.0,27.0,1.0,6483017.0,136.0,517.0,409.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6814816770,19117254222,26.27,73.72,100.0,100.0,25932070992,2023-05-22,
2024-01-25,2330,689.0,26.0,6483017.0,796.0,11446.0,11579.0, ,1.0,27.0,1.0,6483017.0,136.0,517.0,409.0,2330,121700.0,Investment_Trust,219876.0,2330,台積電,TW0002330008,6814816770,19117254222,26.27,73.72,100.0,100.0,25932070992,2023-05-22,
2024-01-25,2330,689.0,26.0,6483017.0,796.0,11446.0,11579.0, ,1.0,27.0,1.0,6483017.0,136.0,517.0,409.0,2330,694998.0,Dealer_self,490000.0,2330,台積電,TW0002330008,6814816770,19117254222,26.27,73.72,100.0,100.0,25932070992,2023-05-22,
2024-01-25,2330,689.0,26.0,6483017.0,796.0,11446.0,11579.0, ,1.0,27.0,1.0,6483017.0,136.0,517.0,409.0,2330,483491.0,Dealer_Hedging,489400.0,2330,台積電,TW0002330008,6814816770,19117254222,26.27,73.72,100.0,100.0,25932070992,2023-05-22,
2024-01-25,2330,689.0,26.0,6483017.0,796.0,11446.0,11579.0, ,1.0,27.0,1.0,6483017.0,136.0,517.0,409.0,2330,46264938.0,Foreign_Investor,12076471.0,2330,台積電,TW0002330008,6814816770,19117254222,26.27,73.72,100.0,100.0,25932070992,2023-05-22,
2024-01-26,2330,183.0,19.0,6483017.0,604.0,11006.0,11446.0, ,3.0,19.0,0.0,6483017.0,77.0,575.0,517.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6794597394,19137473598,26.2,73.79,100.0,100.0,25932070992,2023-05-22,
2024-01-26,2330,183.0,19.0,6483017.0,604.0,11006.0,11446.0, ,3.0,19.0,0.0,6483017.0,77.0,575.0,517.0,2330,625000.0,Investment_Trust,183885.0,2330,台積電,TW0002330008,6794597394,19137473598,26.2,73.79,100.0,100.0,25932070992,2023-05-22,
2024-01-26,2330,183.0,19.0,6483017.0,604.0,11006.0,11446.0, ,3.0,19.0,0.0,6483017.0,77.0,575.0,517.0,2330,381996.0,Dealer_self,912000.0,2330,台積電,TW0002330008,6794597394,19137473598,26.2,73.79,100.0,100.0,25932070992,2023-05-22,
2024-01-26,2330,183.0,19.0,6483017.0,604.0,11006.0,11446.0, ,3.0,19.0,0.0,6483017.0,77.0,575.0,517.0,2330,128115.0,Dealer_Hedging,567995.0,2330,台積電,TW0002330008,6794597394,19137473598,26.2,73.79,100.0,100.0,25932070992,2023-05-22,
2024-01-26,2330,183.0,19.0,6483017.0,604.0,11006.0,11446.0, ,3.0,19.0,0.0,6483017.0,77.0,575.0,517.0,2330,38229647.0,Foreign_Investor,20324099.0,2330,台積電,TW0002330008,6794597394,19137473598,26.2,73.79,100.0,100.0,25932070992,2023-05-22,
2024-01-29,2330,437.0,56.0,6483017.0,349.0,11038.0,11006.0, ,0.0,35.0,4.0,6483017.0,24.0,560.0,575.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6785520948,19146550044,26.16,73.83,100.0,100.0,25932070992,2023-05-22,
2024-01-29,2330,437.0,56.0,6483017.0,349.0,11038.0,11006.0, ,0.0,35.0,4.0,6483017.0,24.0,560.0,575.0,2330,36500.0,Dealer_self,185000.0,2330,台積電,TW0002330008,6785520948,19146550044,26.16,73.83,100.0,100.0,25932070992,2023-05-22,
2024-01-29,2330,437.0,56.0,6483017.0,349.0,11038.0,11006.0, ,0.0,35.0,4.0,6483017.0,24.0,560.0,575.0,2330,418911.0,Dealer_Hedging,101699.0,2330,台積電,TW0002330008,6785520948,19146550044,26.16,73.83,100.0,100.0,25932070992,2023-05-22,
2024-01-29,2330,437.0,56.0,6483017.0,349.0,11038.0,11006.0, ,0.0,35.0,4.0,6483017.0,24.0,560.0,575.0,2330,23883578.0,Foreign_Investor,17360308.0,2330,台積電,TW0002330008,6785520948,19146550044,26.16,73.83,100.0,100.0,25932070992,2023-05-22,
2024-01-29,2330,437.0,56.0,6483017.0,349.0,11038.0,11006.0, ,0.0,35.0,4.0,6483017.0,24.0,560.0,575.0,2330,507000.0,Investment_Trust,176000.0,2330,台積電,TW0002330008,6785520948,19146550044,26.16,73.83,100.0,100.0,25932070992,2023-05-22,
2024-01-30,2330,254.0,27.0,6483017.0,707.0,10558.0,11038.0, ,1.0,32.0,0.0,6483017.0,59.0,587.0,560.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6783353756,19148717236,26.15,73.84,100.0,100.0,25932070992,2023-05-22,
2024-01-30,2330,254.0,27.0,6483017.0,707.0,10558.0,11038.0, ,1.0,32.0,0.0,6483017.0,59.0,587.0,560.0,2330,226500.0,Dealer_self,366000.0,2330,台積電,TW0002330008,6783353756,19148717236,26.15,73.84,100.0,100.0,25932070992,2023-05-22,
2024-01-30,2330,254.0,27.0,6483017.0,707.0,10558.0,11038.0, ,1.0,32.0,0.0,6483017.0,59.0,587.0,560.0,2330,214963.0,Dealer_Hedging,206869.0,2330,台積電,TW0002330008,6783353756,19148717236,26.15,73.84,100.0,100.0,25932070992,2023-05-22,
2024-01-30,2330,254.0,27.0,6483017.0,707.0,10558.0,11038.0, ,1.0,32.0,0.0,6483017.0,59.0,587.0,560.0,2330,30844672.0,Foreign_Investor,28639480.0,2330,台積電,TW0002330008,6783353756,19148717236,26.15,73.84,100.0,100.0,25932070992,2023-05-22,
2024-01-30,2330,254.0,27.0,6483017.0,707.0,10558.0,11038.0, ,1.0,32.0,0.0,6483017.0,59.0,587.0,560.0,2330,97000.0,Investment_Trust,654628.0,2330,台積電,TW0002330008,6783353756,19148717236,26.15,73.84,100.0,100.0,25932070992,2023-05-22,
2024-01-31,2330,900.0,38.0,6483017.0,283.0,11137.0,10558.0, ,1.0,221.0,0.0,6483017.0,5.0,371.0,587.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6788059138,19144011854,26.17,73.82,100.0,100.0,25932070992,2023-05-22,
2024-01-31,2330,900.0,38.0,6483017.0,283.0,11137.0,10558.0, ,1.0,221.0,0.0,6483017.0,5.0,371.0,587.0,2330,1074000.0,Dealer_self,278000.0,2330,台積電,TW0002330008,6788059138,19144011854,26.17,73.82,100.0,100.0,25932070992,2023-05-22,
2024-01-31,2330,900.0,38.0,6483017.0,283.0,11137.0,10558.0, ,1.0,221.0,0.0,6483017.0,5.0,371.0,587.0,2330,655000.0,Dealer_Hedging,33716.0,2330,台積電,TW0002330008,6788059138,19144011854,26.17,73.82,100.0,100.0,25932070992,2023-05-22,
2024-01-31,2330,900.0,38.0,6483017.0,283.0,11137.0,10558.0, ,1.0,221.0,0.0,6483017.0,5.0,371.0,587.0,2330,26012820.0,Foreign_Investor,32362877.0,2330,台積電,TW0002330008,6788059138,19144011854,26.17,73.82,100.0,100.0,25932070992,2023-05-22,
2024-01-31,2330,900.0,38.0,6483017.0,283.0,11137.0,10558.0, ,1.0,221.0,0.0,6483017.0,5.0,371.0,587.0,2330,29000.0,Investment_Trust,954992.0,2330,台積電,TW0002330008,6788059138,19144011854,26.17,73.82,100.0,100.0,25932070992,2023-05-22,
2024-02-01,2330,1073.0,48.0,6483017.0,233.0,11929.0,11137.0, ,3.0,78.0,0.0,6483017.0,33.0,326.0,371.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6777272071,19154798921,26.13,73.86,100.0,100.0,25932070992,2023-05-22,
2024-02-01,2330,1073.0,48.0,6483017.0,233.0,11929.0,11137.0, ,3.0,78.0,0.0,6483017.0,33.0,326.0,371.0,2330,1110000.0,Dealer_self,206400.0,2330,台積電,TW0002330008,6777272071,19154798921,26.13,73.86,100.0,100.0,25932070992,2023-05-22,
2024-02-01,2330,1073.0,48.0,6483017.0,233.0,11929.0,11137.0, ,3.0,78.0,0.0,6483017.0,33.0,326.0,371.0,2330,674970.0,Dealer_Hedging,160905.0,2330,台積電,TW0002330008,6777272071,19154798921,26.13,73.86,100.0,100.0,25932070992,2023-05-22,
2024-02-01,2330,1073.0,48.0,6483017.0,233.0,11929.0,11137.0, ,3.0,78.0,0.0,6483017.0,33.0,326.0,371.0,2330,30347399.0,Foreign_Investor,19554332.0,2330,台積電,TW0002330008,6777272071,19154798921,26.13,73.86,100.0,100.0,25932070992,2023-05-22,
2024-02-01,2330,1073.0,48.0,6483017.0,233.0,11929.0,11137.0, ,3.0,78.0,0.0,6483017.0,33.0,326.0,371.0,2330,95411.0,Investment_Trust,283000.0,2330,台積電,TW0002330008,6777272071,19154798921,26.13,73.86,100.0,100.0,25932070992,2023-05-22,
2024-02-02,2330,332.0,44.0,6483017.0,791.0,11426.0,11929.0, ,0.0,20.0,0.0,6483017.0,20.0,326.0,326.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6768936293,19163134699,26.1,73.89,100.0,100.0,25932070992,2023-05-22,
2024-02-02,2330,332.0,44.0,6483017.0,791.0,11426.0,11929.0, ,0.0,20.0,0.0,6483017.0,20.0,326.0,326.0,2330,194576.0,Investment_Trust,458000.0,2330,台積電,TW0002330008,6768936293,19163134699,26.1,73.89,100.0,100.0,25932070992,2023-05-22,
2024-02-02,2330,332.0,44.0,6483017.0,791.0,11426.0,11929.0, ,0.0,20.0,0.0,6483017.0,20.0,326.0,326.0,2330,498000.0,Dealer_self,222000.0,2330,台積電,TW0002330008,6768936293,19163134699,26.1,73.89,100.0,100.0,25932070992,2023-05-22,
2024-02-02,2330,332.0,44.0,6483017.0,791.0,11426.0,11929.0, ,0.0,20.0,0.0,6483017.0,20.0,326.0,326.0,2330,168789.0,Dealer_Hedging,269200.0,2330,台積電,TW0002330008,6768936293,19163134699,26.1,73.89,100.0,100.0,25932070992,2023-05-22,
2024-02-02,2330,332.0,44.0,6483017.0,791.0,11426.0,11929.0, ,0.0,20.0,0.0,6483017.0,20.0,326.0,326.0,2330,18285007.0,Foreign_Investor,9885229.0,2330,台積電,TW0002330008,6768936293,19163134699,26.1,73.89,100.0,100.0,25932070992,2023-05-22,
2024-02-05,2330,1024.0,29.0,6483017.0,736.0,11685.0,11426.0, ,0.0,14.0,0.0,6483017.0,34.0,346.0,326.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6757967709,19174103283,26.06,73.93,100.0,100.0,25932070992,2023-05-22,
2024-02-05,2330,1024.0,29.0,6483017.0,736.0,11685.0,11426.0, ,0.0,14.0,0.0,6483017.0,34.0,346.0,326.0,2330,315000.0,Dealer_self,771000.0,2330,台積電,TW0002330008,6757967709,19174103283,26.06,73.93,100.0,100.0,25932070992,2023-05-22,
2024-02-05,2330,1024.0,29.0,6483017.0,736.0,11685.0,11426.0, ,0.0,14.0,0.0,6483017.0,34.0,346.0,326.0,2330,110248.0,Dealer_Hedging,506300.0,2330,台積電,TW0002330008,6757967709,19174103283,26.06,73.93,100.0,100.0,25932070992,2023-05-22,
2024-02-05,2330,1024.0,29.0,6483017.0,736.0,11685.0,11426.0, ,0.0,14.0,0.0,6483017.0,34.0,346.0,326.0,2330,33933347.0,Foreign_Investor,22976763.0,2330,台積電,TW0002330008,6757967709,19174103283,26.06,73.93,100.0,100.0,25932070992,2023-05-22,
2024-02-05,2330,1024.0,29.0,6483017.0,736.0,11685.0,11426.0, ,0.0,14.0,0.0,6483017.0,34.0,346.0,326.0,2330,172000.0,Investment_Trust,1493958.0,2330,台積電,TW0002330008,6757967709,19174103283,26.06,73.93,100.0,100.0,25932070992,2023-05-22,
2024-02-15,2330,2376.0,16.0,6483017.0,1424.0,12594.0,11658.0, ,4.0,23.0,0.0,6483017.0,130.0,453.0,346.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6714829815,19217241177,25.89,74.1,100.0,100.0,25932070992,2023-05-22,
2024-02-15,2330,2376.0,16.0,6483017.0,1424.0,12594.0,11658.0, ,4.0,23.0,0.0,6483017.0,130.0,453.0,346.0,2330,1270997.0,Dealer_self,947000.0,2330,台積電,TW0002330008,6714829815,19217241177,25.89,74.1,100.0,100.0,25932070992,2023-05-22,
2024-02-15,2330,2376.0,16.0,6483017.0,1424.0,12594.0,11658.0, ,4.0,23.0,0.0,6483017.0,130.0,453.0,346.0,2330,755741.0,Dealer_Hedging,614300.0,2330,台積電,TW0002330008,6714829815,19217241177,25.89,74.1,100.0,100.0,25932070992,2023-05-22,
2024-02-15,2330,2376.0,16.0,6483017.0,1424.0,12594.0,11658.0, ,4.0,23.0,0.0,6483017.0,130.0,453.0,346.0,2330,104072831.0,Foreign_Investor,61625705.0,2330,台積電,TW0002330008,6714829815,19217241177,25.89,74.1,100.0,100.0,25932070992,2023-05-22,
2024-02-15,2330,2376.0,16.0,6483017.0,1424.0,12594.0,11658.0, ,4.0,23.0,0.0,6483017.0,130.0,453.0,346.0,2330,901000.0,Investment_Trust,938766.0,2330,台積電,TW0002330008,6714829815,19217241177,25.89,74.1,100.0,100.0,25932070992,2023-05-22,
2024-02-16,2330,1760.0,58.0,6483017.0,556.0,13739.0,12593.0, ,0.0,88.0,2.0,6483017.0,9.0,372.0,453.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6721322934,19210748058,25.91,74.08,100.0,100.0,25932070992,2023-05-22,
2024-02-16,2330,1760.0,58.0,6483017.0,556.0,13739.0,12593.0, ,0.0,88.0,2.0,6483017.0,9.0,372.0,453.0,2330,2538603.0,Dealer_self,98000.0,2330,台積電,TW0002330008,6721322934,19210748058,25.91,74.08,100.0,100.0,25932070992,2023-05-22,
2024-02-16,2330,1760.0,58.0,6483017.0,556.0,13739.0,12593.0, ,0.0,88.0,2.0,6483017.0,9.0,372.0,453.0,2330,529000.0,Dealer_Hedging,41513.0,2330,台積電,TW0002330008,6721322934,19210748058,25.91,74.08,100.0,100.0,25932070992,2023-05-22,
2024-02-16,2330,1760.0,58.0,6483017.0,556.0,13739.0,12593.0, ,0.0,88.0,2.0,6483017.0,9.0,372.0,453.0,2330,28171782.0,Foreign_Investor,35259721.0,2330,台積電,TW0002330008,6721322934,19210748058,25.91,74.08,100.0,100.0,25932070992,2023-05-22,
2024-02-16,2330,1760.0,58.0,6483017.0,556.0,13739.0,12593.0, ,0.0,88.0,2.0,6483017.0,9.0,372.0,453.0,2330,91000.0,Investment_Trust,403231.0,2330,台積電,TW0002330008,6721322934,19210748058,25.91,74.08,100.0,100.0,25932070992,2023-05-22,
2024-02-19,2330,1234.0,9.0,6483017.0,609.0,14355.0,13739.0, ,1.0,17.0,4.0,6483017.0,16.0,367.0,372.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6730640251,19201430741,25.95,74.04,100.0,100.0,25932070992,2023-05-22, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11302' target=_blank>4</a>
2024-02-19,2330,1234.0,9.0,6483017.0,609.0,14355.0,13739.0, ,1.0,17.0,4.0,6483017.0,16.0,367.0,372.0,2330,1783000.0,Dealer_self,141300.0,2330,台積電,TW0002330008,6730640251,19201430741,25.95,74.04,100.0,100.0,25932070992,2023-05-22, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11302' target=_blank>4</a>
2024-02-19,2330,1234.0,9.0,6483017.0,609.0,14355.0,13739.0, ,1.0,17.0,4.0,6483017.0,16.0,367.0,372.0,2330,282972.0,Dealer_Hedging,69297.0,2330,台積電,TW0002330008,6730640251,19201430741,25.95,74.04,100.0,100.0,25932070992,2023-05-22, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11302' target=_blank>4</a>
2024-02-19,2330,1234.0,9.0,6483017.0,609.0,14355.0,13739.0, ,1.0,17.0,4.0,6483017.0,16.0,367.0,372.0,2330,16714698.0,Foreign_Investor,27446864.0,2330,台積電,TW0002330008,6730640251,19201430741,25.95,74.04,100.0,100.0,25932070992,2023-05-22, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11302' target=_blank>4</a>
2024-02-19,2330,1234.0,9.0,6483017.0,609.0,14355.0,13739.0, ,1.0,17.0,4.0,6483017.0,16.0,367.0,372.0,2330,239396.0,Investment_Trust,157794.0,2330,台積電,TW0002330008,6730640251,19201430741,25.95,74.04,100.0,100.0,25932070992,2023-05-22, <a href=' https://mops.twse.com.tw/server-java/t98sb03?step=1&TYPEK=sii&colorchg=1&kind=3&co_id=2330&date=11302' target=_blank>4</a>
2024-02-20,2330,691.0,48.0,6483017.0,892.0,14106.0,14355.0, ,1.0,10.0,1.0,6483017.0,34.0,390.0,367.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6726526459,19205544533,25.93,74.06,100.0,100.0,25932070992,2023-05-22,
2024-02-20,2330,691.0,48.0,6483017.0,892.0,14106.0,14355.0, ,1.0,10.0,1.0,6483017.0,34.0,390.0,367.0,2330,222000.0,Dealer_self,1302434.0,2330,台積電,TW0002330008,6726526459,19205544533,25.93,74.06,100.0,100.0,25932070992,2023-05-22,
2024-02-20,2330,691.0,48.0,6483017.0,892.0,14106.0,14355.0, ,1.0,10.0,1.0,6483017.0,34.0,390.0,367.0,2330,249075.0,Dealer_Hedging,356492.0,2330,台積電,TW0002330008,6726526459,19205544533,25.93,74.06,100.0,100.0,25932070992,2023-05-22,
2024-02-20,2330,691.0,48.0,6483017.0,892.0,14106.0,14355.0, ,1.0,10.0,1.0,6483017.0,34.0,390.0,367.0,2330,19933089.0,Foreign_Investor,17291593.0,2330,台積電,TW0002330008,6726526459,19205544533,25.93,74.06,100.0,100.0,25932070992,2023-05-22,
2024-02-20,2330,691.0,48.0,6483017.0,892.0,14106.0,14355.0, ,1.0,10.0,1.0,6483017.0,34.0,390.0,367.0,2330,296000.0,Investment_Trust,308431.0,2330,台積電,TW0002330008,6726526459,19205544533,25.93,74.06,100.0,100.0,25932070992,2023-05-22,
2024-02-21,2330,669.0,31.0,6483017.0,783.0,13961.0,14106.0, ,1.0,30.0,0.0,6483017.0,4.0,364.0,390.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6732467584,19199603408,25.96,74.03,100.0,100.0,25932070992,2023-05-22,
2024-02-21,2330,669.0,31.0,6483017.0,783.0,13961.0,14106.0, ,1.0,30.0,0.0,6483017.0,4.0,364.0,390.0,2330,135799.0,Investment_Trust,96533.0,2330,台積電,TW0002330008,6732467584,19199603408,25.96,74.03,100.0,100.0,25932070992,2023-05-22,
2024-02-21,2330,669.0,31.0,6483017.0,783.0,13961.0,14106.0, ,1.0,30.0,0.0,6483017.0,4.0,364.0,390.0,2330,1622000.0,Dealer_self,103200.0,2330,台積電,TW0002330008,6732467584,19199603408,25.96,74.03,100.0,100.0,25932070992,2023-05-22,
2024-02-21,2330,669.0,31.0,6483017.0,783.0,13961.0,14106.0, ,1.0,30.0,0.0,6483017.0,4.0,364.0,390.0,2330,399170.0,Dealer_Hedging,404147.0,2330,台積電,TW0002330008,6732467584,19199603408,25.96,74.03,100.0,100.0,25932070992,2023-05-22,
2024-02-21,2330,669.0,31.0,6483017.0,783.0,13961.0,14106.0, ,1.0,30.0,0.0,6483017.0,4.0,364.0,390.0,2330,18103543.0,Foreign_Investor,24045668.0,2330,台積電,TW0002330008,6732467584,19199603408,25.96,74.03,100.0,100.0,25932070992,2023-05-22,
2024-02-22,2330,1819.0,2.0,6483017.0,918.0,14860.0,13961.0, ,122.0,0.0,0.0,6483017.0,19.0,383.0,364.0,2330,0.0,Foreign_Dealer_Self,0.0,2330,台積電,TW0002330008,6724718010,19207352982,25.93,74.06,100.0,100.0,25932070992,2023-05-22,
